"Burke","Buyea","Cemetery","Garoga","Getman","Goff","Klinko","Long Point","Nichols Pond","Otsungo","Smith","Chaumont","Durham","Frank","Heath","Matteson","Morse","Mud Creek","Potaki","St Lawrence","Swarthout","Whitford","Lawson","Nott","Chicoutimi","Masson","Salem","Steward","Sugarbush","Summerstown","Boyle-Atkinson","Damiani","Draper","Dunsmore","Fournier","Hardrock","Hidden Springs","Jarrett-Lahmer","Joseph Picard","Keffer","Lite","O-M-G","Parsons","Payne","Quackenbush","Rumney Bay","Spang","Waupoos","Buffum","Atwell","Barnes","Belcher","Cayadutta","Cromwell","Ganada","Richmond Mills","Temperance House","Wormuth","Hanes","27VII","Cleary","Dawson","Glenbrook","Mailhot-Curran","Maynard-McKeown","Roebuck","Augoutenc","Aurora","Copeland","Coulter","Emmerson Springs","Goodeve","Kirche","Mantle","Seed-Barker","White","Woodbridge"
"Roebuck",84.8826914563966,97.3490166318851,91.4840637450199,43.2726024739991,21.4032757857459,83.4629735028141,71.622399291722,64.6530462714004,94.5113788487282,46.5276538951986,49.9969115784922,105.631793812405,124.125221958608,94.2249021930297,113.650046279528,63.3687472332891,125.526967933045,88.1056968706371,120.948305543259,85.8798508303808,117.097202587499,103.655393646116,23.7205026049647,24.3065831910453,75.6972111553785,47.0943810963044,127.939267306429,103.45917915639,138.080138870237,106.757550297676,49.2210021701811,35.8950670746964,34.5549554381977,49.5200955970594,51.9387076057549,54.2368537545724,40.7144869296264,46.3676443871271,56.8375306021735,37.2562590751724,39.3448428508189,51.4298362107127,57.9080129187392,52.9356496914835,66.5004552022518,63.6311895276039,24.9795171676706,69.9384733226893,34.5387680049035,93.3687472332891,108.861107294958,76.2887842569117,47.4761614203845,77.1168845743785,53.0393577206326,72.4817900116705,105.043075561004,54.7599556113446,31.8282425852147,90.7344979058126,112.078669449187,70.7642045277419,143.265991257856,99.5456032698368,44.6280304613469,200,31.8894634229041,34.497565294378,79.1397674607692,44.7112075259173,39.4827837058913,40.5896414342629,41.3949582834581,41.2786947448302,35.3575987312884,39.3928559267205,63.2414785303231
"Augoutenc",43.3857539315449,34.9544072948328,16.7553191489362,18.742529285202,11.9385342789598,38.7031408308004,47.7659574468085,45.4354889424589,33.1709817995386,6.38297872340425,22.0682830282039,74.4943525085369,39.73224958164,45.1983898792409,43.6750483558994,68.0851063829787,39.8687611851263,74.30441898527,28.8153401628579,76.0304624322839,72.9810112102494,60.0990964733314,70.2309510820149,71.6717325227964,59.5744680851064,28.6867204695525,47.9129081832326,64.1337386018237,58.2715754243366,72.3404255319149,76.2151876837917,83.7055636315581,122.22082779987,69.2411757471406,81.9917128357931,110.190369540873,95.9381044487427,90.7883409174763,98.8543371522095,81.0004543319395,89.1962174940898,88.0851063829787,80.8762432330354,82.4576639166305,79.4058610999598,93.0091185410334,132.502644880686,66.6985417164714,62.9932715039098,61.6548463356974,26.0454878943507,55.9477756286267,52.7314548591144,40.9349715313155,10.9284332688588,65.9021829234595,53.3551554828151,17.6333430486739,59.5744680851064,45.6628477905074,81.2689969604863,52.8318849265808,44.5773346923175,52.8382810528971,34.1073550059402,31.8894634229041,200,64.5744680851064,88.2211608047474,97.2708031636404,69.3646778753162,150.751773049645,90.0677416277073,73.4157379263762,66.3705845899608,86.4975450081833,69.4739952718676
"Aurora",54.7826086956522,31.6666666666667,11.25,12.3595505617978,5.55555555555557,41.4285714285714,50,50.5418719211823,32.2489959839357,4.47761194029852,20.7751937984496,76.604938271605,51.4606741573034,62.8378378378378,50.7575757575758,103.333333333333,47.2274143302181,84.7435897435897,42.6543209876543,96.2054120541205,82.3655913978495,61.1643835616438,146.267806267806,115.238095238095,98.1481481481482,25.6896551724138,48.4656796769852,61.3492063492064,67.3782771535581,76.8027210884354,170.853658536585,168.126293995859,135.310766792851,103.131021194605,159.704595185996,88.3333333333333,159.545454545455,150.799614643545,133.492154611558,159.216431415128,139.444444444444,119.166666666667,161.311637080868,92.687074829932,136.100628930818,93.0952380952381,127.633517495396,70.1123595505618,167.008547008547,73.3333333333333,17.1264367816092,67.7272727272727,41.1711711711712,35.9859154929578,4.54545454545456,73.051948051948,58.4615384615385,6.07305936073061,184.545454545455,37.051282051282,76.4285714285714,55.18779342723,53.5229540918164,51.5546772068511,33.6379018612521,34.497565294378,64.5744680851064,200,121.87074829932,147.408376963351,178.986013986014,101,162.399103139013,175.571428571429,174.514563106796,121.666666666667,154.722222222222
"Copeland",52.7299615498373,39.7278911564626,45.5187074829932,14.0258350531224,12.7437641723356,48.2993197278911,49.5918367346939,48.7731644381891,35.6397016637981,7.87491115849326,31.219743711438,118.493323255228,90.0298096766796,73.1016731016731,78.0457637600495,123.650793650794,68.3260219975841,112.035583464155,78.2363315696649,113.590882847604,114.215492648672,77.2621377318051,116.374207802779,120.272108843537,131.14134542706,44.6774571897725,92.3569643200483,105.532879818594,100.082549873882,96.2585034013605,136.69487307118,138.834664300503,142.346654305705,121.054618379144,149.644680629363,118.177586824203,143.030303030303,149.655145295112,148.427251497614,140.613205108319,147.766439909297,146.734693877551,155.787948315421,107.482993197279,138.259530227185,112.585034013605,133.279963919269,92.2510127646564,120.697714983429,85.3514739229025,25.0856204550786,62.6376004947433,51.8330575473433,56.2268851202453,6.17810760667902,68.9424860853432,68.9377289377289,22.6595843816979,118.794063079777,80.7221350078493,127.772108843537,88.0022995113538,81.9557823129252,107.313597375709,39.7403225249491,79.1397674607692,88.2211608047474,121.87074829932,200,143.907824910069,129.866324152038,122.666666666667,142.020072603032,131.482993197279,123.666864804174,128.99790685505,152.001133786848
"Coulter",56.4079216936035,37.2824731987036,27.1269633507853,25.4563993960429,12.3618382780687,54.7993019197208,57.2251308900524,58.1667655327161,39.7022645556046,12.2528717668204,31.9249969560453,86.4132893801306,54.3443731984234,58.0868826942125,55.2689195621133,114.223385689354,56.3830307775114,86.2531883474292,50.11957856635,109.737060721393,87.907448066205,79.8823782543212,134.971137065378,116.948391922214,103.994570486717,46.4343744358187,62.1702498479115,74.3372392587052,73.8925819165833,85.4578480606903,156.327416677308,154.35920783064,169.865166768146,112.18412371758,150.309897235556,123.211169284468,176.317399877609,182.770934842478,169.51809618841,162.211004428376,166.849912739965,140.418848167539,159.227361442424,111.830323752538,146.932727452336,114.51009723261,158.019727517283,79.2085808969155,149.384704882087,80.826061663758,22.1700667990612,72.5011899095669,49.3561624451677,43.5513605191358,12.3988576868158,79.9687223770994,62.5453080950463,24.5714695546152,146.898302395685,54.8530004027386,94.1847419596111,74.2300223680653,61.3560836442299,66.5459512033607,41.0556249501687,44.7112075259173,97.2708031636404,147.408376963351,143.907824910069,200,154.838355361916,132.027923211169,178.571596271688,162.583229452339,150.213490570833,149.778493757551,151.970622454916
"Emmerson Springs",54.5150501672241,33.2733932733933,21.6346153846154,14.0331578533826,8.35275835275837,45.9207459207459,52.3776223776224,52.9194942988046,34.8976324879939,7.46268656716418,25.3618474548707,83.1218164551498,50.1925041250884,54.8100548100548,54.2657342657343,107.109557109557,48.0752891967845,81.5850815850816,43.6933436933437,100.451577942353,83.2393413038574,64.958329341891,146.956746956747,116.963036963037,101.061901061901,31.2273932963588,54.4739244604655,68.031968031968,64.7992456981221,81.8609961467104,180.067087384161,174.694870347044,142.337088916893,107.142568414245,166.730424936114,94.6386946386946,156.343656343656,150.701321799588,136.541070869429,164.996747732904,145.920745920746,122.972027972028,164.819795589026,99.2264877979164,134.608787438976,96.6033966033966,129.610168836688,74.3144495953485,162.082362082362,72.6651126651127,19.3875090426815,65.5594405594406,44.8308448308448,35.1226238550182,4.54545454545456,71.6283716283716,56.6433566433566,11.1313344190057,179.137529137529,41.9580419580419,87.2002997002997,63.7906694244722,54.6381014195385,57.4642748555792,32.8919811153314,39.4827837058913,69.3646778753162,178.986013986014,129.866324152038,154.838355361916,200,103.123543123543,166.751858007463,168.402264402264,172.666168782674,122.377622377622,158.479020979021
"Goodeve",52.463768115942,35.8095238095238,21.4166666666667,20.6441947565543,16.4444444444445,53.5238095238095,53.6666666666667,59.8752052545156,36.144578313253,8.63681592039802,29.5116279069767,84.7407407407407,50.5468164794007,59.0990990990991,56.7878787878788,106.666666666667,49.3707165109034,82.8717948717949,39.8518518518518,100.30012300123,83.6989247311828,69.2054794520548,97.7891737891738,101.714285714286,93.3333333333333,40.1379310344828,57.4679228353522,76.3809523809524,72.4569288389513,82.2176870748299,107.512195121951,105.648033126294,149.777269125803,97.1560693641619,113.601750547046,135.438596491228,135.030303030303,129.171483622351,133.798698813624,109.014838943178,119.666666666667,126.333333333333,114.351084812623,107.265306122449,109.987421383648,116.857142857143,157.348066298343,75.2659176029963,94.0854700854701,74.6666666666667,28.6896551724138,61.8484848484848,51.2072072072072,46.9859154929577,9.48484848484847,75.8095238095238,65.1282051282051,18.7397260273973,93.6969696969697,54.7692307692308,96.3571428571429,67.6431924882629,55.6147704590818,68.4690382081687,41.1235194585448,40.5896414342629,150.751773049645,101,122.666666666667,132.027923211169,103.123543123543,200,122.056801195815,109.968253968254,97.462783171521,121.435897435897,104.111111111111
"Kirche",54.513550399688,38.4347640401452,21.6928251121076,20.2045649216506,11.3851519681116,45.440956651719,51.3004484304933,52.0665355983123,37.8842725160733,11.1270999263771,28.8768380435916,85.0550849803466,52.9752607446969,56.8718943158405,55.9967386873217,106.203288490284,54.5681237165249,81.9707945268483,43.6278580523723,104.779673357272,83.1766237523506,75.0261072547454,146.182591698287,113.728379244074,99.1944859657864,39.8329982990567,56.8814666835658,67.2966047405509,67.4761928754976,81.9605869253531,168.110394108425,168.600116981868,162.85115179011,107.837165297182,163.961201440473,111.958146487294,177.293110476967,174.228207055652,155.307028156904,178.802205310728,162.633283507723,139.887892376682,172.518375036485,109.561636313718,143.176241644809,108.135810377963,152.079875133167,75.375791471423,162.835843777548,76.0189337319382,20.519560847379,68.5181410517733,45.6853714701248,42.4208930714331,10.8234814512841,74.5093471550871,58.6409106588479,15.9684255789668,160.653621415953,52.5181096929976,89.3257527226137,71.0804437988168,56.8493058725598,56.8133075736897,34.8785595593089,41.3949582834581,90.0677416277073,162.399103139013,142.020072603032,178.571596271688,166.751858007463,122.056801195815,200,175.881415047334,163.148156210545,145.067264573991,153.73692077728
"Mantle",63.8619737750172,36.8253968253968,23.0396825396825,21.7435348671304,11.7777777777778,51.5555555555556,61.2380952380952,60.7640941434045,37.934595524957,11.8114190950012,29.4717607973422,82.9065255731922,58.2001070090958,67.0441870441871,61.5757575757576,114.31746031746,59.3466844681798,86.8864468864469,50.299823633157,111.316347449189,91.3343573988735,75.7738638834529,145.408221408221,113.52380952381,106.116402116402,38.1061850027367,55.492576213976,72.4444444444444,74.9655787408596,82.7392290249433,170.239256678281,163.983436853002,145.343467245747,105.464354527938,167.426209579382,103.238095238095,168.05772005772,161.537755757409,145.965556831228,167.579546042087,149.888888888889,133.603174603175,170.389405466329,109.786848072562,145.686732554657,112.31746031746,134.646321143559,81.7934724451578,169.680097680098,83.5555555555556,21.4121510673235,74.6738816738817,47.1076791076791,44.4229823384753,10.3867243867244,81.8585858585859,67.7948717948718,16.5809958686671,165.474747474747,50.8131868131868,89.2460317460317,68.8558014755198,58.264756201882,60.3832109919067,41.6379018612521,41.2786947448302,73.4157379263762,175.571428571429,131.482993197279,162.583229452339,168.402264402264,109.968253968254,175.881415047334,200,173.249807366312,135.156288156288,162.142857142857
"Seed-Barker",68.615449556775,30.0647249190939,13.0461165048544,11.2359550561798,5.55555555555557,40.6148867313916,67.8640776699029,56.5856808073079,29.9040823488128,4.47761194029852,20.2585233687062,73.9901714011746,50.5890694883823,63.8283914982944,54.6160635481024,120.064724919094,50.1633245621994,98.6432661189943,43.8751048783411,102.271343101781,87.2690259943627,60.7062109323048,146.41800127237,116.338418862691,107.101761956131,27.4355540676264,51.5695575097893,68.2154415164124,63.4340569433839,77.3528829007331,166.066777172626,158.502683471025,136.63148933697,98.1957461136989,161.281893310106,95.8780446261284,152.736098852604,145.016555362254,134.006219834361,158.958181799015,140.614886731392,136.747572815534,165.861435054863,112.234991083812,136.355864932527,106.796116504854,128.259936705466,88.3695138358605,181.453821259647,78.9536138079827,17.191161700703,82.0167696381289,41.235896090265,29.33132777246,4.54545454545456,85.5881982095574,72.6288274831964,6.62322117302833,170.550161812298,48.65571321882,81.1373092926491,61.7416472947719,55.8187024010232,49.7889404812157,27.1006850327732,35.3575987312884,66.3705845899608,174.514563106796,123.666864804174,150.213490570833,172.666168782674,97.462783171521,163.148156210545,173.249807366312,200,138.069454817028,167.286947141316
"White",73.4113712374582,41.996336996337,28.3653846153846,21.1754537597234,13.034188034188,61.0805860805861,75.3846153846154,67.648730579765,40.9406858202039,13.231917336395,29.9642218246869,89.4586894586894,61.6248919619706,72.9209979209979,69.9300699300699,133.333333333333,64.8094895758447,105.769230769231,61.2060778727445,124.162645472609,101.406120760959,84.9841938883035,104.273504273504,107.692307692308,120.726495726496,39.1246684350133,55.1066362977534,72.1001221001221,70.2895419187554,79.3563579277865,124.093183239525,121.11801242236,131.761158552689,114.806580702534,116.802726813668,128.812415654521,141.883116883117,150.622498888395,151.435132032147,133.813580556252,136.581196581197,163.461538461538,133.136094674556,131.813186813187,142.912433478471,141.208791208791,128.336166595835,95.9161624891962,137.606837606838,101.153846153846,21.4854111405836,91.9580419580419,47.4532224532225,42.5243770314193,10.3146853146853,94.2557442557442,78.8461538461538,17.8345626975764,125.4662004662,65.3846153846154,93.6813186813187,71.4969302997472,67.5264854905573,56.3621161447248,33.4732526356892,39.3928559267205,86.4975450081833,121.666666666667,128.99790685505,149.778493757551,122.377622377622,121.435897435897,145.067264573991,135.156288156288,138.069454817028,200,136.111111111111
"Woodbridge",72.6449275362319,37.5793650793651,39.5833333333333,14.7627965043696,11.1111111111111,46.5277777777778,70.9722222222222,64.0223043240285,36.5127175368139,7.46268656716418,29.0213178294574,102.777777777778,82.7715355805243,90.1088588588589,82.4747474747475,142.361111111111,79.1017653167186,121.688034188034,74.3827160493827,126.022447724477,119.982078853047,78.9478691019787,139.280626780627,117.063492063492,129.398148148148,31.8247126436782,76.6281591147002,96.2301587301587,92.6186017478152,98.8236961451247,156.521002710027,148.24016563147,140.274354158719,112.616409762364,159.88633600778,110.197368421053,152.813852813853,155.844572896596,143.160001275673,150.235251538183,147.916666666667,148.75,178.303747534517,118.767006802721,142.754192872117,114.583333333333,126.803253529773,107.529650436954,168.696581196581,101.944444444444,22.8208812260536,84.1540404040404,48.2545045045045,47.0363849765258,4.54545454545456,90.3228715728716,78.0448717948718,15.9341704718417,152.90404040404,71.7948717948718,107.936507936508,80.1545383411581,80.9464404524285,79.5893719806763,40.8488437676255,63.2414785303231,69.4739952718676,154.722222222222,152.001133786848,151.970622454916,158.479020979021,104.111111111111,153.73692077728,162.142857142857,167.286947141316,136.111111111111,200
